EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
5022,42,No,Travel_Rarely,Consultants,2.0,Female,4.0,Married,6062.0,9,Yes,13,3,49.0,8,4,3.0,4,3,0,2
2419,28,Yes,Travel_Rarely,Consultants,4.0,Male,3.0,Single,4382.0,6,No,17,3,40.0,5,3,2.0,2,2,2,1
5569,36,No,Travel_Rarely,Business Operations,3.0,Male,2.0,Married,2143.0,4,No,13,3,40.0,8,2,3.0,5,2,0,4
8385,32,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,6162.0,1,No,12,3,40.0,14,3,3.0,14,13,6,8
4995,40,No,Travel_Frequently,Consultants,4.0,Male,3.0,Single,5094.0,6,No,14,3,40.0,10,6,3.0,1,0,0,0
8613,30,No,Travel_Rarely,Consultants,3.0,Female,4.0,Single,6877.0,5,Yes,24,4,51.0,12,4,2.0,0,0,0,0
9775,45,No,Travel_Rarely,Consultants,3.0,Female,3.0,Single,2274.0,1,No,14,3,40.0,1,3,3.0,1,0,0,0
6511,42,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,4434.0,1,No,13,3,40.0,10,3,2.0,9,8,7,8
1470,38,No,Travel_Frequently,Consultants,3.0,Male,1.0,Divorced,6288.0,2,No,15,3,40.0,13,3,2.0,4,3,1,2
9098,34,No,Travel_Frequently,Consultants,4.0,Female,4.0,Single,2553.0,1,No,16,3,40.0,6,3,3.0,5,2,1,3
6325,49,Yes,Travel_Rarely,Sales,3.0,Female,4.0,Married,7654.0,1,No,18,3,40.0,9,3,4.0,9,8,7,7
3979,55,Yes,Travel_Rarely,Sales,1.0,Male,4.0,Single,5160.0,4,No,16,3,40.0,12,3,2.0,9,7,7,3
8988,43,No,Travel_Rarely,Consultants,2.0,Male,1.0,Married,17159.0,6,No,24,4,40.0,22,3,3.0,4,1,1,0
4475,27,No,Travel_Rarely,Consultants,1.0,Male,4.0,Divorced,12808.0,1,Yes,16,3,47.0,9,3,3.0,9,8,0,8
6813,35,No,Travel_Rarely,Consultants,3.0,Male,3.0,Single,10221.0,3,No,21,4,40.0,17,3,4.0,8,5,1,6
5232,28,No,Travel_Rarely,Sales,4.0,Female,2.0,Married,4779.0,1,Yes,20,4,49.0,8,2,3.0,8,7,7,5
6576,34,No,Travel_Rarely,Business Operations,2.0,Male,4.0,Married,3737.0,0,No,19,3,40.0,4,1,1.0,3,2,0,2
5581,26,Yes,Travel_Frequently,Consultants,2.0,Female,3.0,Married,2366.0,1,Yes,14,3,52.0,8,2,3.0,8,7,1,7
5526,27,No,Non-Travel,Consultants,3.0,Male,4.0,Married,1706.0,1,No,11,3,40.0,0,6,2.0,0,0,0,0
1166,51,No,Travel_Rarely,Sales,4.0,Female,3.0,Married,16307.0,2,No,14,3,40.0,29,2,2.0,20,6,4,17
4130,44,No,Travel_Rarely,Consultants,3.0,Male,2.0,Single,5933.0,9,No,12,3,40.0,10,2,2.0,5,2,2,3
2402,25,No,Travel_Rarely,Consultants,1.0,Male,1.0,Single,3424.0,7,No,13,3,40.0,6,3,2.0,4,3,0,1
4954,33,No,Travel_Rarely,Sales,3.0,Male,1.0,Divorced,4037.0,1,No,22,4,40.0,9,5,3.0,9,8,0,8
9664,35,No,Travel_Rarely,Consultants,1.0,Female,1.0,Single,2559.0,1,No,11,3,40.0,6,3,2.0,6,5,1,1
9696,36,No,Travel_Rarely,Sales,2.0,Male,4.0,Married,6201.0,1,Yes,14,3,51.0,18,1,2.0,18,14,4,11
4937,32,No,Travel_Rarely,Sales,4.0,Male,4.0,Divorced,4403.0,2,No,11,3,40.0,8,3,2.0,5,2,0,3
8800,30,No,Travel_Frequently,Consultants,4.0,Male,4.0,Divorced,3761.0,9,No,12,3,40.0,10,3,2.0,5,4,0,3
9041,53,No,Travel_Rarely,Sales,2.0,Female,4.0,Married,10934.0,7,Yes,18,3,48.0,35,3,3.0,5,2,0,4
8342,45,No,Travel_Rarely,Sales,3.0,Male,1.0,Divorced,10761.0,4,Yes,12,3,49.0,18,2,3.0,5,4,0,2
1282,32,No,Travel_Rarely,Consultants,2.0,Female,3.0,Married,5175.0,5,No,12,3,40.0,9,3,2.0,5,3,1,3
2524,52,No,Travel_Frequently,Consultants,4.0,Female,4.0,Married,13826.0,3,No,22,4,40.0,31,3,3.0,9,8,0,0
5820,37,No,Travel_Rarely,Sales,4.0,Male,3.0,Divorced,6334.0,4,No,19,3,40.0,9,2,3.0,1,0,0,0
4630,28,No,Travel_Rarely,Business Operations,2.0,Male,4.0,Divorced,4936.0,1,No,13,3,40.0,6,6,3.0,5,1,0,4
7625,22,No,Travel_Rarely,Consultants,2.0,Male,4.0,Married,4775.0,6,No,22,4,40.0,4,2,1.0,2,2,2,2
4986,44,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,2818.0,2,Yes,24,4,55.0,10,2,2.0,3,2,0,2
6016,42,No,Travel_Frequently,Consultants,1.0,Male,4.0,Single,2515.0,5,Yes,14,3,49.0,8,2,3.0,2,1,2,2
7046,36,No,Travel_Rarely,Business Operations,3.0,Male,1.0,Married,2342.0,0,No,21,4,40.0,6,3,3.0,5,4,0,3
8753,25,No,Travel_Rarely,Sales,1.0,Male,1.0,Married,4194.0,1,Yes,18,3,48.0,5,3,3.0,5,3,0,3
6632,35,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,10685.0,1,Yes,20,4,49.0,17,2,3.0,17,14,5,15
7971,35,Yes,Travel_Frequently,Consultants,4.0,Female,2.0,Divorced,2022.0,1,Yes,19,3,54.0,10,3,2.0,10,2,7,8
6419,32,No,Non-Travel,Consultants,3.0,Male,4.0,Divorced,2314.0,0,No,12,3,40.0,4,2,3.0,3,0,0,2
6764,25,No,Travel_Rarely,Sales,1.0,Male,1.0,Married,4256.0,1,No,12,3,40.0,5,1,4.0,5,2,0,3
8434,49,No,Travel_Rarely,Consultants,3.0,Female,1.0,Married,3580.0,2,No,16,3,40.0,7,2,3.0,4,2,0,2
5438,24,No,Non-Travel,Consultants,1.0,Male,4.0,Married,3162.0,0,No,17,3,40.0,6,2,2.0,5,2,3,4
6023,32,No,Travel_Frequently,Sales,2.0,Male,2.0,Married,6524.0,1,No,14,3,40.0,10,3,3.0,10,8,5,3
5118,38,No,Travel_Rarely,Sales,3.0,Male,2.0,Married,2899.0,0,No,19,3,40.0,3,3,3.0,2,2,1,2
4777,42,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,5231.0,2,Yes,13,3,52.0,17,1,2.0,5,3,1,3
2976,31,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,2356.0,3,Yes,19,3,49.0,8,2,3.0,6,4,0,2
4155,29,Yes,Travel_Rarely,Sales,3.0,Female,3.0,Divorced,2800.0,6,Yes,19,3,51.0,5,3,3.0,3,2,0,2
6169,53,No,Travel_Rarely,Sales,3.0,Male,4.0,Married,11836.0,5,No,14,3,40.0,28,3,3.0,2,0,2,2
2958,35,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,10903.0,3,No,16,3,40.0,16,2,3.0,13,10,4,8
4033,37,No,Travel_Frequently,Sales,2.0,Female,4.0,Married,2973.0,5,No,15,3,40.0,10,3,3.0,5,4,0,0
4138,53,No,Travel_Rarely,Consultants,4.0,Female,4.0,Single,14275.0,6,No,18,3,40.0,33,0,3.0,12,9,3,8
4545,43,No,Travel_Frequently,Consultants,3.0,Female,4.0,Married,5562.0,4,No,13,3,40.0,12,2,2.0,5,2,2,2
8933,47,No,Travel_Rarely,Sales,2.0,Female,4.0,Married,4537.0,0,Yes,22,4,49.0,8,2,3.0,7,6,7,7
5530,37,No,Non-Travel,Sales,2.0,Male,2.0,Single,7642.0,1,Yes,13,3,49.0,10,2,3.0,10,0,0,9
5636,50,No,Non-Travel,Consultants,4.0,Male,1.0,Divorced,17924.0,1,No,11,3,40.0,31,3,3.0,31,6,14,7
2647,39,No,Travel_Rarely,Business Operations,3.0,Female,4.0,Married,5204.0,8,No,11,3,40.0,13,2,3.0,5,4,0,4
4180,33,No,Travel_Rarely,Business Operations,2.0,Male,2.0,Divorced,2277.0,3,Yes,11,3,47.0,7,4,4.0,4,3,0,3
5853,32,Yes,Travel_Rarely,Consultants,4.0,Male,4.0,Single,2795.0,1,Yes,24,4,63.0,1,2,1.0,1,0,0,1
4727,29,No,Travel_Rarely,Consultants,1.0,Female,4.0,Divorced,2532.0,6,No,14,3,40.0,8,5,3.0,4,3,0,3
6912,44,No,Travel_Rarely,Consultants,2.0,Male,1.0,Married,2559.0,1,Yes,13,3,48.0,8,0,3.0,8,7,7,1
3939,28,No,Travel_Rarely,Sales,4.0,Male,4.0,Single,4908.0,1,No,14,3,40.0,4,3,3.0,4,2,0,2
5952,58,Yes,Travel_Frequently,Consultants,1.0,Male,4.0,Divorced,2380.0,9,Yes,14,3,54.0,3,3,2.0,1,0,0,0
1231,43,No,Travel_Rarely,Consultants,3.0,Female,2.0,Divorced,4765.0,4,No,21,4,40.0,4,2,4.0,1,0,0,0
3073,20,Yes,Travel_Rarely,Sales,3.0,Female,3.0,Single,2044.0,1,No,13,3,40.0,2,3,2.0,2,2,0,2
5494,21,Yes,Travel_Rarely,Consultants,1.0,Female,4.0,Single,2693.0,1,No,19,3,40.0,1,3,2.0,1,0,0,0
1745,36,No,Travel_Rarely,Consultants,1.0,Male,4.0,Married,6586.0,0,Yes,17,3,51.0,17,2,2.0,16,8,4,11
1893,47,No,Travel_Rarely,Sales,4.0,Female,4.0,Single,3294.0,1,Yes,18,3,53.0,3,3,2.0,3,2,1,2
5786,22,Yes,Travel_Rarely,Consultants,1.0,Female,3.0,Married,4171.0,0,Yes,19,3,49.0,4,3,4.0,3,2,0,2
9446,41,Yes,Travel_Rarely,Consultants,4.0,Female,4.0,Divorced,2778.0,4,Yes,13,3,57.0,10,1,2.0,7,7,1,0
9042,28,No,Travel_Rarely,Consultants,3.0,Female,3.0,Divorced,2377.0,5,No,18,3,40.0,6,2,3.0,2,2,2,2
2680,39,Yes,Travel_Rarely,Consultants,3.0,Male,1.0,Married,2404.0,7,Yes,21,4,70.0,8,2,1.0,2,2,2,2
1200,27,No,Travel_Rarely,Consultants,3.0,Female,3.0,Single,2318.0,1,No,19,3,40.0,1,2,3.0,1,1,0,0
5658,34,No,Travel_Rarely,Consultants,3.0,Male,2.0,Divorced,2008.0,1,No,14,3,40.0,1,3,3.0,1,0,1,0
8690,42,No,Travel_Rarely,Sales,2.0,Female,3.0,Single,6244.0,7,No,17,3,40.0,10,6,3.0,5,4,0,3
8843,33,No,Travel_Rarely,Consultants,4.0,Male,1.0,Single,2799.0,3,Yes,11,3,48.0,6,1,3.0,3,2,0,2
8216,58,No,Travel_Rarely,Consultants,3.0,Female,2.0,Divorced,10552.0,2,Yes,13,3,50.0,24,3,3.0,6,0,0,4
6582,31,No,Travel_Rarely,Sales,4.0,Male,3.0,Married,2329.0,3,No,15,3,40.0,13,2,4.0,7,7,5,2
4020,35,No,Travel_Rarely,Consultants,1.0,Female,4.0,Married,4014.0,1,Yes,25,4,64.0,10,2,1.0,10,6,0,7
1841,49,No,Travel_Rarely,Consultants,2.0,Female,2.0,Married,7403.0,4,No,11,3,40.0,29,3,2.0,26,9,1,7
5136,48,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,2259.0,4,No,17,3,40.0,13,2,2.0,0,0,0,0
8827,31,No,Non-Travel,Sales,2.0,Female,3.0,Married,6932.0,1,No,13,3,40.0,9,2,2.0,9,8,0,0
2869,36,No,Travel_Rarely,Consultants,4.0,Male,4.0,Single,4678.0,2,No,18,3,40.0,8,6,3.0,6,2,0,1
2070,38,No,Travel_Rarely,Consultants,3.0,Female,1.0,Married,13582.0,1,No,13,3,40.0,15,3,3.0,15,12,5,11
7565,32,No,Non-Travel,Consultants,3.0,Female,2.0,Married,2332.0,6,No,20,4,40.0,5,3,3.0,3,0,0,2
9056,25,Yes,Travel_Rarely,Sales,2.0,Male,2.0,Married,2413.0,1,Yes,18,3,50.0,1,2,3.0,1,0,0,0
2213,40,No,Travel_Rarely,Sales,4.0,Male,2.0,Divorced,9705.0,2,No,12,3,40.0,11,2,2.0,1,0,0,0
1878,26,No,Travel_Frequently,Sales,3.0,Male,1.0,Single,4294.0,1,No,12,3,40.0,7,2,3.0,7,7,0,7
3485,41,No,Travel_Rarely,Consultants,3.0,Male,1.0,Single,4721.0,2,Yes,13,3,47.0,20,3,3.0,18,13,2,17
3444,36,No,Travel_Rarely,Consultants,4.0,Male,3.0,Single,2519.0,4,No,21,4,40.0,16,6,3.0,11,8,3,9
9587,19,Yes,Travel_Rarely,Sales,3.0,Male,2.0,Single,2121.0,1,Yes,13,3,49.0,1,3,4.0,1,0,0,0
2395,20,Yes,Travel_Rarely,Consultants,3.0,Male,1.0,Single,2973.0,1,No,19,3,40.0,1,2,3.0,1,0,0,0
5066,31,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,5855.0,0,Yes,11,3,64.0,10,2,1.0,9,7,8,5
2940,40,No,Travel_Frequently,Consultants,4.0,Male,2.0,Divorced,3617.0,8,Yes,14,3,47.0,3,2,3.0,1,1,0,0
7818,32,No,Travel_Rarely,Consultants,4.0,Female,1.0,Married,6725.0,1,No,12,3,40.0,8,2,4.0,8,7,6,3
4697,36,Yes,Travel_Rarely,Sales,1.0,Male,4.0,Married,10325.0,1,Yes,11,3,50.0,16,6,3.0,16,7,3,7
9500,33,No,Travel_Rarely,Consultants,3.0,Female,4.0,Single,6949.0,0,No,14,3,40.0,6,3,3.0,5,0,1,4
8381,37,Yes,Travel_Rarely,Sales,4.0,Male,3.0,Married,10609.0,5,No,11,3,40.0,17,2,1.0,14,1,11,7
8253,45,No,Non-Travel,Consultants,2.0,Male,2.0,Married,4447.0,1,No,12,3,40.0,9,5,2.0,9,7,0,8
5871,29,No,Travel_Frequently,Sales,3.0,Female,4.0,Married,2157.0,1,No,15,3,40.0,3,5,3.0,3,1,0,2
8025,35,No,Travel_Rarely,Sales,3.0,Female,3.0,Married,4601.0,1,No,16,3,40.0,5,3,3.0,5,2,1,0
6003,52,No,Travel_Rarely,Consultants,2.0,Male,4.0,Married,17099.0,2,No,15,3,40.0,26,2,2.0,9,8,7,8
1986,58,Yes,Travel_Rarely,Consultants,3.0,Male,3.0,Single,2479.0,4,No,24,4,40.0,7,4,3.0,1,0,0,0
2625,53,No,Travel_Rarely,Sales,2.0,Male,3.0,Divorced,14852.0,6,No,13,3,40.0,22,3,4.0,17,13,15,2
4404,30,No,Travel_Rarely,Sales,2.0,Male,3.0,Divorced,7264.0,5,No,11,3,40.0,10,2,4.0,8,4,7,7
4457,38,No,Non-Travel,Sales,3.0,Female,4.0,Single,5666.0,1,Yes,13,3,48.0,6,1,3.0,5,3,1,3
5335,35,No,Travel_Rarely,Sales,4.0,Male,4.0,Divorced,7823.0,6,No,13,3,40.0,12,2,3.0,10,9,0,8
2330,39,No,Travel_Rarely,Sales,5.0,Male,3.0,Single,7880.0,0,No,18,3,40.0,9,3,3.0,8,7,0,7
3573,40,Yes,Non-Travel,Sales,3.0,Female,2.0,Single,13194.0,4,Yes,16,3,53.0,22,2,2.0,1,0,0,0
4929,47,No,Travel_Frequently,Consultants,4.0,Male,3.0,Divorced,5067.0,1,Yes,19,3,47.0,20,3,4.0,19,10,2,7
3847,36,No,Non-Travel,Sales,4.0,Male,4.0,Divorced,5079.0,4,No,13,3,40.0,12,3,3.0,7,7,0,7
2229,31,Yes,Non-Travel,Consultants,2.0,Male,1.0,Single,2321.0,0,Yes,22,4,51.0,4,0,3.0,3,2,1,2
3564,33,No,Non-Travel,Sales,3.0,Male,3.0,Single,17444.0,1,No,11,3,40.0,10,2,3.0,10,8,6,0
1043,29,Yes,Travel_Rarely,Consultants,3.0,Female,1.0,Single,2404.0,6,Yes,20,4,51.0,3,5,3.0,0,0,0,0
7693,33,No,Travel_Rarely,Consultants,1.0,Female,4.0,Single,3452.0,3,No,18,3,40.0,5,4,3.0,3,2,0,2
9303,45,No,Travel_Rarely,Consultants,4.0,Female,4.0,Divorced,2270.0,3,No,14,3,40.0,8,2,3.0,5,3,0,2
8699,50,No,Travel_Rarely,Consultants,2.0,Male,4.0,Divorced,17399.0,9,No,22,4,40.0,32,1,2.0,5,4,1,3
5771,33,No,Travel_Frequently,Consultants,4.0,Female,2.0,Married,5488.0,1,Yes,13,3,49.0,6,2,3.0,6,5,1,2
1534,41,No,Travel_Frequently,Consultants,3.0,Male,3.0,Divorced,19419.0,2,No,17,3,40.0,21,2,4.0,18,16,0,11
4792,27,No,Travel_Rarely,Consultants,4.0,Female,2.0,Married,2811.0,9,No,14,3,40.0,4,2,3.0,2,2,2,2
5720,45,No,Non-Travel,Consultants,2.0,Male,1.0,Married,3633.0,1,Yes,15,3,48.0,9,2,3.0,9,8,0,8
5632,47,No,Travel_Rarely,Sales,2.0,Female,4.0,Single,4163.0,1,Yes,17,3,49.0,9,0,3.0,9,0,0,7
8438,30,Yes,Travel_Rarely,Consultants,3.0,Female,3.0,Married,2132.0,4,Yes,11,3,50.0,7,2,3.0,5,2,0,1
2166,50,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,13973.0,3,Yes,18,3,50.0,22,2,3.0,12,11,1,5
4824,38,No,Travel_Frequently,Consultants,1.0,Male,3.0,Married,2684.0,0,No,17,3,40.0,3,0,2.0,2,1,0,2
5334,46,No,Travel_Rarely,Consultants,2.0,Male,3.0,Divorced,10845.0,6,No,13,3,40.0,13,3,3.0,8,7,0,7
4241,24,No,Travel_Rarely,Consultants,1.0,Female,3.0,Divorced,4377.0,1,No,15,3,40.0,5,6,3.0,4,2,3,2
9550,35,Yes,Travel_Rarely,Consultants,4.0,Male,2.0,Divorced,3743.0,1,Yes,24,4,71.0,5,2,1.0,4,2,0,2
2880,31,No,Travel_Frequently,Consultants,1.0,Female,1.0,Married,4148.0,1,No,12,3,40.0,4,1,3.0,4,3,0,3
4683,18,No,Non-Travel,Consultants,2.0,Male,4.0,Single,1051.0,1,No,15,3,40.0,0,2,3.0,0,0,0,0
3441,54,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,10739.0,8,No,11,3,40.0,22,2,3.0,10,7,0,8
5352,35,No,Travel_Rarely,Consultants,4.0,Female,3.0,Divorced,10388.0,1,Yes,11,3,54.0,16,3,2.0,16,10,10,1
3330,30,No,Travel_Rarely,Consultants,2.0,Female,1.0,Married,11416.0,0,Yes,12,3,52.0,9,4,2.0,8,7,1,7
9944,20,Yes,Travel_Rarely,Consultants,3.0,Female,1.0,Single,2600.0,1,Yes,15,3,52.0,1,2,3.0,1,0,0,0
1977,30,Yes,Travel_Frequently,Consultants,3.0,Female,2.0,Single,2422.0,0,No,17,3,40.0,4,3,3.0,3,2,1,2
3718,26,No,Travel_Rarely,Consultants,2.0,Male,4.0,Married,5472.0,1,No,12,3,40.0,8,2,3.0,8,7,1,3
6039,22,No,Travel_Rarely,Consultants,1.0,Male,1.0,Married,2451.0,1,No,15,3,40.0,4,3,2.0,4,3,1,1
5728,48,No,Travel_Rarely,Consultants,3.0,Male,3.0,Single,4240.0,2,No,13,3,40.0,19,0,3.0,2,2,2,2
8195,48,No,Travel_Rarely,Consultants,4.0,Male,3.0,Single,10999.0,7,No,14,3,40.0,27,3,3.0,15,11,4,8
3037,41,No,Travel_Rarely,Consultants,2.0,Female,3.0,Single,5003.0,6,No,14,3,40.0,8,6,3.0,2,2,2,1
8679,39,No,Travel_Rarely,Consultants,1.0,Female,4.0,Married,12742.0,1,No,16,3,40.0,21,3,3.0,21,6,11,8
5982,27,No,Travel_Rarely,Consultants,4.0,Female,4.0,Married,4227.0,0,No,18,3,40.0,4,2,3.0,3,2,2,2
7594,35,No,Travel_Rarely,Consultants,3.0,Male,4.0,Divorced,3917.0,1,No,20,4,40.0,3,4,2.0,3,2,1,2
5460,42,No,Travel_Rarely,Sales,2.0,Male,3.0,Married,18303.0,6,No,13,3,40.0,21,3,4.0,1,0,0,0
9199,50,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,2380.0,4,No,18,3,40.0,8,5,3.0,1,0,0,0
9090,59,No,Travel_Rarely,Consultants,3.0,Female,4.0,Single,13726.0,3,Yes,13,3,49.0,30,4,3.0,5,3,4,3
8172,37,Yes,Travel_Rarely,Consultants,2.0,Female,2.0,Married,4777.0,5,No,15,3,40.0,15,2,1.0,1,0,0,0
2317,55,No,Travel_Frequently,Consultants,4.0,Male,2.0,Married,6385.0,3,Yes,14,3,48.0,17,3,3.0,8,7,6,7
9670,41,No,Non-Travel,Consultants,1.0,Female,3.0,Divorced,19973.0,1,No,22,4,40.0,21,3,3.0,21,16,5,10
8078,38,No,Travel_Rarely,Sales,4.0,Male,4.0,Single,6861.0,8,Yes,12,3,47.0,19,1,3.0,1,0,0,0
9402,26,Yes,Non-Travel,Sales,2.0,Male,1.0,Single,4969.0,8,No,18,3,40.0,7,6,3.0,2,2,2,2
5102,52,Yes,Travel_Rarely,Sales,1.0,Female,4.0,Married,19845.0,1,No,15,3,40.0,33,3,3.0,32,14,6,9
1423,44,No,Travel_Rarely,Sales,3.0,Female,4.0,Married,13320.0,3,Yes,18,3,47.0,23,2,3.0,12,11,11,11
2496,50,No,Non-Travel,Sales,3.0,Female,3.0,Married,6347.0,0,No,12,3,40.0,19,3,3.0,18,7,0,13
9917,36,Yes,Travel_Rarely,Consultants,4.0,Female,1.0,Single,2743.0,1,No,16,3,40.0,18,1,3.0,17,13,15,14
1339,39,No,Travel_Frequently,Consultants,3.0,Female,1.0,Single,10880.0,1,Yes,13,3,49.0,21,2,3.0,21,6,2,8
5415,33,No,Non-Travel,Sales,1.0,Female,4.0,Single,2342.0,0,No,19,3,40.0,3,2,2.0,2,2,2,2
9453,45,No,Travel_Rarely,Sales,2.0,Female,4.0,Married,17650.0,3,No,13,3,40.0,26,4,4.0,9,3,1,1
3870,32,No,Non-Travel,Consultants,4.0,Female,3.0,Single,4025.0,9,No,12,3,40.0,10,2,3.0,8,7,7,7
8708,34,No,Travel_Rarely,Sales,4.0,Male,4.0,Divorced,9725.0,0,No,11,3,40.0,16,2,2.0,15,1,0,9
8245,59,No,Travel_Rarely,Sales,2.0,Male,4.0,Married,11904.0,3,Yes,14,3,66.0,14,1,1.0,6,4,0,4
9985,45,No,Travel_Rarely,Business Operations,4.0,Male,2.0,Single,2177.0,1,No,16,3,40.0,6,3,3.0,6,3,0,4
3973,53,No,Travel_Frequently,Sales,3.0,Female,2.0,Married,7525.0,2,No,12,3,40.0,30,2,3.0,15,7,6,12
8141,36,Yes,Travel_Rarely,Consultants,3.0,Male,3.0,Divorced,4834.0,7,No,14,3,40.0,9,3,2.0,1,0,0,0
9315,26,Yes,Travel_Frequently,Consultants,3.0,Male,1.0,Married,2042.0,6,Yes,14,3,52.0,6,2,3.0,3,2,1,2
2494,34,No,Travel_Rarely,Sales,4.0,Female,3.0,Married,2220.0,1,Yes,19,3,49.0,1,2,3.0,1,1,0,0
8700,28,No,Travel_Rarely,Sales,1.0,Male,2.0,Married,1052.0,1,No,22,4,40.0,1,5,3.0,1,0,0,0
6700,38,No,Travel_Frequently,Consultants,4.0,Male,3.0,Married,2821.0,3,No,16,3,40.0,8,2,3.0,2,2,2,2
7690,50,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,19237.0,2,Yes,11,3,54.0,29,2,2.0,8,1,7,7
6460,37,No,Travel_Rarely,Consultants,3.0,Female,2.0,Single,4107.0,3,No,15,3,40.0,8,3,2.0,4,3,0,1
6260,40,No,Travel_Rarely,Sales,3.0,Male,1.0,Married,8396.0,1,No,14,3,40.0,8,3,2.0,7,7,7,5
2713,26,No,Travel_Frequently,Consultants,1.0,Female,3.0,Divorced,2007.0,1,No,13,3,40.0,5,5,3.0,5,3,1,3
3634,46,No,Travel_Rarely,Consultants,4.0,Male,4.0,Divorced,19627.0,9,No,17,3,40.0,23,0,3.0,2,2,2,2
6403,54,No,Travel_Rarely,Sales,4.0,Female,3.0,Married,10686.0,6,No,11,3,40.0,13,4,3.0,9,4,7,0
7744,56,No,Travel_Frequently,Consultants,3.0,Female,3.0,Married,2942.0,2,No,19,3,40.0,18,4,3.0,5,4,0,3
9117,36,No,Travel_Rarely,Consultants,5.0,Female,4.0,Single,8858.0,0,No,11,3,40.0,15,2,2.0,14,8,7,8
5722,55,No,Non-Travel,Consultants,1.0,Male,1.0,Single,16756.0,7,No,15,3,40.0,31,3,4.0,9,7,6,2
7561,43,No,Travel_Rarely,Sales,3.0,Male,4.0,Divorced,10798.0,5,No,13,3,40.0,18,5,3.0,1,0,0,0
1601,20,Yes,Travel_Frequently,Sales,3.0,Female,4.0,Single,2323.0,1,Yes,14,3,50.0,2,3,3.0,2,2,0,2
8451,21,Yes,Travel_Rarely,Consultants,3.0,Female,1.0,Single,1416.0,1,No,13,3,40.0,1,6,2.0,1,0,1,0
2442,46,No,Travel_Rarely,Consultants,4.0,Female,1.0,Divorced,4615.0,8,Yes,23,4,47.0,19,2,3.0,16,13,1,7
6153,51,Yes,Travel_Rarely,Consultants,4.0,Male,3.0,Married,2461.0,9,Yes,12,3,49.0,18,2,4.0,10,0,2,7
5135,28,Yes,Non-Travel,Consultants,2.0,Male,1.0,Single,8722.0,1,No,12,3,40.0,10,2,2.0,10,7,1,9
6296,26,No,Travel_Rarely,Consultants,2.0,Male,1.0,Married,3955.0,1,No,16,3,40.0,6,2,3.0,5,3,1,3
2899,30,No,Travel_Rarely,Consultants,3.0,Male,1.0,Married,9957.0,0,No,15,3,40.0,7,1,2.0,6,2,0,2
7622,41,No,Travel_Rarely,Consultants,2.0,Female,3.0,Married,3376.0,1,No,13,3,40.0,10,3,3.0,10,6,0,8
1018,38,No,Travel_Rarely,Consultants,1.0,Female,3.0,Married,8823.0,0,No,18,3,40.0,20,4,2.0,19,9,1,9
8569,40,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,10322.0,4,No,20,4,40.0,14,6,3.0,11,10,11,1
7770,27,No,Non-Travel,Consultants,5.0,Male,3.0,Married,4621.0,1,No,19,3,40.0,3,4,3.0,3,2,1,2
1888,55,No,Travel_Frequently,Consultants,1.0,Male,2.0,Married,10976.0,3,No,18,3,40.0,23,4,3.0,3,2,1,2
4073,28,No,Travel_Rarely,Consultants,3.0,Female,3.0,Single,3660.0,3,No,13,3,40.0,10,4,4.0,8,7,1,7
6927,44,Yes,Travel_Rarely,Business Operations,2.0,Male,1.0,Married,10482.0,9,No,14,3,40.0,24,1,3.0,20,6,3,6
9167,33,No,Travel_Rarely,Consultants,3.0,Male,4.0,Divorced,7119.0,4,No,15,3,40.0,9,2,3.0,3,2,1,2
8242,35,Yes,Travel_Rarely,Sales,3.0,Male,1.0,Single,9582.0,0,Yes,22,4,52.0,9,2,3.0,8,7,4,7
1845,33,Yes,Travel_Frequently,Consultants,4.0,Female,3.0,Single,4508.0,1,No,22,4,40.0,14,4,3.0,13,7,3,8
9699,28,No,Travel_Rarely,Consultants,2.0,Male,3.0,Divorced,2207.0,1,No,16,3,40.0,4,5,2.0,4,2,2,2
5375,34,No,Travel_Frequently,Consultants,1.0,Male,4.0,Single,7756.0,0,No,17,3,40.0,7,1,2.0,6,2,0,4
3146,37,No,Travel_Rarely,Sales,4.0,Female,4.0,Divorced,6694.0,2,Yes,14,3,48.0,8,5,3.0,1,0,0,0
5719,25,Yes,Travel_Rarely,Consultants,1.0,Male,4.0,Married,3691.0,1,Yes,15,3,49.0,7,3,4.0,7,7,5,6
